hogar,id,sexo,edad,etnia,sector,area,educacion,ingreso
3587,8,Masc,27,No indígena,Informal,Rural,3,2000
3589,1,Masc,43,No indígena,Formal,Rural,6,12100
3590,1,Fem,70,No indígena,Informal,Rural,4,450
3590,2,Masc,16,No indígena,Informal,Rural,6,200
3592,1,Masc,38,No indígena,Informal,Rural,6,2650
3592,4,Fem,25,No indígena,Informal,Rural,6,0
3593,1,Masc,24,No indígena,Informal,Rural,3,100
3593,2,Fem,22,No indígena,Informal,Rural,1,400
3595,1,Masc,45,No indígena,Informal,Rural,3,5500
3597,1,Masc,58,No indígena,Informal,Rural,2,3000
3598,1,Masc,34,No indígena,Formal,Rural,6,14400
3601,2,Masc,25,No indígena,Informal,Rural,5,2000
3894,1,Fem,42,No indígena,Informal,Rural,0,1300
3894,2,Masc,23,No indígena,Informal,Rural,6,1200
3894,3,Fem,20,No indígena,Informal,Rural,6,800
3865,2,Fem,59,No indígena,Informal,Urbana,6,0
3865,3,Fem,35,No indígena,Informal,Urbana,5,0
3865,5,Fem,27,No indígena,Informal,Urbana,6,3000
3866,1,Masc,78,Indígena,Informal,Urbana,6,0
3867,1,Masc,64,Indígena,Formal,Urbana,5,20000
3867,2,Fem,60,Indígena,Formal,Urbana,6,4500
3868,1,Masc,34,Indígena,Informal,Urbana,4,5000
3869,1,Masc,48,Indígena,Formal,Urbana,1,1500
3869,2,Fem,48,No indígena,Informal,Urbana,6,3000
3870,1,Masc,31,Indígena,Informal,Urbana,6,2000
3870,3,Fem,54,Indígena,Informal,Urbana,6,0
3870,4,Masc,55,Indígena,Informal,Urbana,3,1200
3870,5,Masc,24,Indígena,Informal,Urbana,6,2200
3871,1,Masc,40,Indígena,Informal,Urbana,6,750
3872,3,Fem,36,No indígena,Formal,Urbana,6,11900
3872,4,Fem,36,No indígena,Informal,Urbana,6,0
3873,2,Masc,28,Indígena,Informal,Urbana,6,1500
3874,1,Masc,68,Indígena,Informal,Urbana,3,0
3874,2,Fem,68,Indígena,Informal,Urbana,0,0
3875,1,Masc,50,Indígena,Informal,Urbana,6,1000
3875,3,Masc,26,Indígena,Informal,Urbana,5,1800
3875,4,Masc,23,Indígena,Formal,Urbana,6,9000
3877,1,Fem,29,No indígena,Informal,Urbana,4,0
3878,1,Masc,45,Indígena,Formal,Urbana,5,8400
3878,2,Fem,41,Indígena,Informal,Urbana,3,0
3879,1,Masc,40,Indígena,Formal,Urbana,6,25090
3879,2,Fem,36,Indígena,Formal,Urbana,6,21061
3880,1,Masc,44,No indígena,Informal,Urbana,3,0
3880,2,Fem,34,No indígena,Informal,Urbana,5,2000
3881,1,Masc,61,No indígena,Informal,Urbana,6,0
3881,3,Fem,27,No indígena,Informal,Urbana,5,3400
3602,1,Masc,64,Indígena,Informal,Rural,0,0
3602,2,Fem,54,Indígena,Informal,Rural,2,0
3602,3,Fem,24,Indígena,Informal,Rural,6,0
3602,4,Fem,21,Indígena,Informal,Rural,6,0
3612,1,Fem,40,Indígena,Informal,Rural,4,0
3615,1,Fem,46,No indígena,Informal,Rural,6,0
3617,1,Masc,54,Indígena,Informal,Rural,6,0
3619,1,Masc,36,Indígena,Informal,Rural,6,3000
3619,3,Masc,18,Indígena,Informal,Rural,6,2393
3619,4,Masc,17,Indígena,Informal,Rural,6,2000
3620,1,Masc,57,Indígena,Formal,Rural,6,5298
3620,2,Fem,52,Indígena,Informal,Rural,3,0
3621,3,Masc,35,Indígena,Informal,Rural,0,600
3622,1,Masc,63,Indígena,Informal,Rural,3,0
3622,3,Masc,19,Indígena,Informal,Rural,3,1966
3623,1,Fem,36,Indígena,Informal,Rural,5,0
3624,1,Masc,31,Indígena,Informal,Rural,6,1800
3624,2,Fem,38,Indígena,Informal,Rural,5,0
3624,5,Masc,18,Indígena,Informal,Rural,5,1500
3625,1,Masc,42,Indígena,Informal,Rural,0,1200
3588,1,Fem,61,Indígena,Informal,Urbana,0,0
3588,2,Fem,24,Indígena,Informal,Urbana,5,1450
3588,3,Fem,23,Indígena,Informal,Urbana,3,0
3594,2,Fem,29,Indígena,Informal,Urbana,1,500
3594,5,Fem,26,Indígena,Formal,Urbana,1,11200
3643,1,Masc,58,Indígena,Informal,Urbana,2,0
3645,1,Masc,29,Indígena,Informal,Urbana,6,400
3646,1,Masc,44,Indígena,Informal,Urbana,6,0
3646,2,Fem,42,Indígena,Informal,Urbana,6,0
3647,1,Masc,42,Indígena,Informal,Urbana,6,0
3648,3,Fem,38,Indígena,Informal,Urbana,3,0
3650,1,Masc,70,Indígena,Informal,Urbana,6,0
3650,3,Fem,50,Indígena,Informal,Urbana,3,4500
3652,1,Masc,28,Indígena,Informal,Urbana,0,0
3653,1,Masc,34,Indígena,Informal,Urbana,6,480
3654,1,Masc,39,Indígena,Informal,Urbana,5,1000
3654,2,Fem,28,Indígena,Informal,Urbana,3,0
3658,1,Fem,28,No indígena,Informal,Urbana,5,1400
3658,2,Masc,22,No indígena,Formal,Urbana,6,10500
3658,3,Fem,19,No indígena,Informal,Urbana,6,1100
3683,1,Fem,42,Indígena,Informal,Urbana,3,0
3596,1,Masc,72,Indígena,Informal,Rural,0,0
3596,2,Fem,63,Indígena,Informal,Rural,0,0
3596,3,Masc,20,Indígena,Informal,Rural,0,200
3599,1,Masc,29,Indígena,Informal,Rural,2,2340
3600,1,Masc,53,Indígena,Informal,Rural,0,0
3600,2,Fem,62,Indígena,Informal,Rural,0,0
3600,3,Fem,19,Indígena,Informal,Rural,4,0
3607,1,Masc,46,Indígena,Informal,Rural,4,2250
3608,2,Fem,28,Indígena,Informal,Rural,6,0
3610,1,Masc,27,Indígena,Informal,Rural,6,1000
3611,1,Masc,50,Indígena,Informal,Rural,0,200
3611,2,Fem,46,Indígena,Informal,Rural,0,0
3611,4,Masc,17,Indígena,Informal,Rural,6,200
3611,5,Fem,19,Indígena,Informal,Rural,6,0
3614,1,Fem,34,Indígena,Informal,Rural,0,0
3616,1,Masc,55,Indígena,Informal,Rural,6,0
3591,2,Masc,75,Indígena,Informal,Rural,0,0
3649,1,Masc,20,Indígena,Informal,Rural,6,0
3649,4,Fem,17,Indígena,Informal,Rural,0,0
3655,1,Masc,35,Indígena,Informal,Rural,0,0
3656,1,Masc,50,Indígena,Informal,Rural,3,0
3660,6,Masc,25,Indígena,Informal,Rural,3,1500
3687,1,Masc,23,Indígena,Informal,Rural,0,0
3687,2,Fem,24,Indígena,Informal,Rural,0,0
3688,1,Masc,29,Indígena,Informal,Rural,6,1600
3688,4,Masc,55,Indígena,Informal,Rural,4,0
3688,5,Masc,22,Indígena,Informal,Rural,3,1600
3693,1,Masc,67,Indígena,Informal,Rural,0,1280
3693,5,Masc,17,Indígena,Informal,Rural,3,1280
3696,1,Masc,58,Indígena,Informal,Rural,0,0
3696,3,Masc,16,Indígena,Informal,Rural,2,0
3697,1,Masc,38,Indígena,Informal,Rural,4,1000
3697,2,Fem,32,Indígena,Informal,Rural,4,500
3628,2,Masc,40,Indígena,Informal,Rural,0,1500
3629,1,Masc,33,Indígena,Informal,Rural,6,1500
3630,1,Masc,50,Indígena,Informal,Rural,0,0
3630,3,Masc,19,Indígena,Informal,Rural,6,1050
3630,10,Masc,26,Indígena,Informal,Rural,6,1050
3630,15,Masc,21,Indígena,Informal,Rural,6,1050
3631,1,Masc,29,Indígena,Informal,Rural,0,140
3661,1,Masc,57,Indígena,Informal,Rural,0,400
3661,4,Masc,19,Indígena,Informal,Rural,6,400
3663,1,Masc,34,Indígena,Informal,Rural,0,640
3663,3,Masc,17,Indígena,Informal,Rural,4,640
3668,1,Masc,71,Indígena,Informal,Rural,0,0
3699,1,Masc,74,Indígena,Informal,Rural,0,0
3699,3,Masc,28,Indígena,Informal,Rural,6,1500
3699,4,Masc,25,Indígena,Informal,Rural,6,1500
3699,5,Masc,21,Indígena,Informal,Rural,6,1500
3704,1,Masc,53,Indígena,Informal,Rural,2,0
3704,3,Masc,25,Indígena,Informal,Rural,5,0
3704,7,Masc,27,Indígena,Informal,Rural,6,0
3705,1,Masc,30,Indígena,Informal,Rural,3,0
3709,1,Masc,60,Indígena,Informal,Rural,0,0
3709,4,Masc,23,Indígena,Informal,Rural,0,0
3709,9,Masc,19,Indígena,Informal,Rural,6,0
3676,1,Masc,72,Indígena,Informal,Rural,0,0
3676,3,Masc,37,Indígena,Informal,Rural,2,0
3676,4,Masc,32,Indígena,Informal,Rural,1,0
3676,5,Masc,30,Indígena,Informal,Rural,6,0
3677,1,Masc,45,Indígena,Informal,Rural,3,2800
3677,2,Fem,35,Indígena,Informal,Rural,2,2720
3677,4,Masc,18,Indígena,Informal,Rural,3,2800
3680,1,Masc,66,Indígena,Informal,Rural,0,2000
3680,3,Masc,31,Indígena,Informal,Rural,5,3500
3685,2,Fem,21,Indígena,Informal,Rural,5,900
3703,1,Masc,60,Indígena,Informal,Rural,0,0
3710,1,Masc,69,Indígena,Informal,Rural,0,0
3710,5,Masc,40,Indígena,Informal,Rural,1,500
3712,1,Masc,40,No indígena,Formal,Rural,2,8460
3716,1,Masc,31,Indígena,Informal,Rural,0,560
3717,1,Masc,30,Indígena,Informal,Rural,5,840
3754,1,Fem,49,No indígena,Informal,Urbana,4,0
3754,2,Masc,51,No indígena,Informal,Urbana,5,3000
3754,3,Masc,28,No indígena,Informal,Urbana,5,1500
3755,2,Fem,38,No indígena,Informal,Urbana,6,0
3768,1,Fem,53,No indígena,Informal,Urbana,3,1400
3768,2,Masc,16,No indígena,Informal,Urbana,3,960
3768,3,Masc,24,No indígena,Informal,Urbana,2,1200
3768,5,Masc,20,No indígena,Informal,Urbana,4,1360
3790,1,Masc,55,Indígena,Informal,Urbana,0,1000
3790,2,Fem,40,Indígena,Informal,Urbana,0,1000
3790,3,Masc,20,Indígena,Informal,Urbana,2,300
3790,4,Fem,17,Indígena,Informal,Urbana,3,300
3790,7,Masc,23,Indígena,Informal,Urbana,6,800
3791,1,Masc,38,Indígena,Informal,Urbana,6,0
3791,2,Fem,28,Indígena,Informal,Urbana,6,0
3795,1,Fem,65,No indígena,Informal,Urbana,4,0
3795,2,Fem,27,No indígena,Formal,Urbana,5,9900
3795,4,Masc,26,No indígena,Informal,Urbana,3,1500
3805,1,Masc,60,Indígena,Informal,Urbana,1,0
3806,1,Masc,42,Indígena,Informal,Urbana,6,0
3807,1,Fem,40,Indígena,Informal,Urbana,0,0
3807,2,Fem,18,Indígena,Informal,Urbana,5,500
3808,1,Masc,27,Indígena,Formal,Urbana,6,9050
3809,1,Masc,26,Indígena,Informal,Urbana,0,7200
3809,2,Fem,32,Indígena,Informal,Urbana,2,800
3810,1,Fem,38,Indígena,Informal,Urbana,3,400
3810,2,Masc,20,Indígena,Informal,Urbana,6,500
3810,8,Fem,62,Indígena,Informal,Urbana,0,400
3815,1,Masc,26,No indígena,Informal,Urbana,5,0
3816,1,Masc,31,Indígena,Informal,Urbana,6,2400
3816,2,Fem,28,Indígena,Formal,Urbana,5,8100
3818,1,Masc,66,Indígena,Informal,Urbana,0,1600
3820,1,Fem,56,No indígena,Informal,Urbana,6,0
3820,2,Masc,19,No indígena,Informal,Urbana,2,0
3820,3,Masc,17,No indígena,Informal,Urbana,6,870
3820,5,Masc,21,Indígena,Informal,Urbana,3,4850
3820,6,Fem,21,No indígena,Informal,Urbana,6,900
3637,1,Masc,47,No indígena,Informal,Urbana,6,2500
3637,2,Fem,43,No indígena,Formal,Urbana,5,15000
3637,3,Masc,19,No indígena,Informal,Urbana,6,0
3774,2,Fem,35,No indígena,Informal,Urbana,6,3000
3775,1,Masc,28,No indígena,Formal,Urbana,5,18600
3775,2,Fem,28,No indígena,Informal,Urbana,5,0
3776,1,Masc,71,No indígena,Informal,Urbana,6,0
3776,3,Fem,37,No indígena,Formal,Urbana,6,13500
3799,1,Masc,52,No indígena,Informal,Urbana,6,12000
3800,1,Masc,42,Indígena,Informal,Urbana,6,4000
3800,3,Fem,26,No indígena,Informal,Urbana,6,2000
3812,1,Masc,53,Indígena,Informal,Urbana,6,3200
3813,2,Fem,32,Indígena,Formal,Urbana,6,10500
3821,2,Fem,32,No indígena,Informal,Urbana,3,2700
3822,1,Masc,39,No indígena,Informal,Urbana,5,2800
3823,1,Fem,31,No indígena,Informal,Urbana,6,9000
3826,3,Masc,53,Indígena,Informal,Urbana,4,0
3826,8,Masc,45,Indígena,Informal,Urbana,4,0
3826,12,Masc,37,Indígena,Informal,Urbana,4,0
3827,1,Fem,43,No indígena,Formal,Urbana,6,10500
3827,3,Masc,49,No indígena,Formal,Urbana,6,2700
3828,1,Fem,63,No indígena,Informal,Urbana,0,0
3828,2,Fem,29,No indígena,Informal,Urbana,6,8400
3828,3,Masc,25,No indígena,Informal,Urbana,3,1500
3829,1,Fem,35,No indígena,Informal,Urbana,6,11400
3829,2,Fem,28,No indígena,Informal,Urbana,6,9000
3817,1,Masc,48,Indígena,Informal,Urbana,1,0
3817,3,Fem,23,Indígena,Informal,Urbana,2,3500
3817,7,Masc,26,Indígena,Informal,Urbana,4,0
3817,8,Fem,21,Indígena,Informal,Urbana,6,0
3830,1,Masc,41,Indígena,Informal,Urbana,0,0
3830,2,Fem,41,Indígena,Informal,Urbana,0,300
3830,5,Masc,20,Indígena,Informal,Urbana,6,800
3830,6,Fem,20,Indígena,Informal,Urbana,3,200
3831,1,Masc,68,Indígena,Informal,Urbana,0,600
3831,3,Fem,30,Indígena,Informal,Urbana,0,250
3831,4,Masc,22,Indígena,Informal,Urbana,0,1200
3831,5,Fem,19,Indígena,Informal,Urbana,0,250
3832,1,Masc,52,Indígena,Informal,Urbana,0,1600
3832,3,Fem,16,Indígena,Informal,Urbana,5,250
3832,6,Masc,18,Indígena,Informal,Urbana,4,1500
3832,7,Fem,18,Indígena,Informal,Urbana,6,250
3833,1,Masc,39,Indígena,Informal,Urbana,0,1200
3834,1,Masc,40,Indígena,Informal,Urbana,0,600
3834,3,Fem,19,Indígena,Informal,Urbana,3,600
3834,4,Fem,18,Indígena,Informal,Urbana,3,600
3837,1,Masc,40,Indígena,Formal,Urbana,3,0
3838,1,Masc,49,Indígena,Informal,Urbana,0,0
3839,4,Masc,30,Indígena,Informal,Urbana,3,0
3839,5,Fem,26,Indígena,Informal,Urbana,3,250
3839,6,Fem,24,Indígena,Informal,Urbana,0,1250
3839,7,Fem,16,Indígena,Informal,Urbana,6,250
3840,1,Masc,40,Indígena,Informal,Urbana,2,0
3840,2,Fem,38,Indígena,Informal,Urbana,4,300
3840,3,Masc,17,Indígena,Informal,Urbana,6,0
3840,4,Fem,16,Indígena,Informal,Urbana,6,0
3841,1,Masc,52,Indígena,Informal,Urbana,0,0
3841,3,Masc,27,Indígena,Informal,Urbana,6,0
3841,4,Masc,27,Indígena,Informal,Urbana,4,0
3841,5,Masc,25,Indígena,Informal,Urbana,6,0
3841,6,Masc,24,Indígena,Informal,Urbana,6,0
3841,7,Masc,21,Indígena,Informal,Urbana,6,0
3841,8,Masc,18,Indígena,Informal,Urbana,4,0
3843,1,Masc,40,Indígena,Informal,Urbana,2,0
3843,2,Fem,32,Indígena,Informal,Urbana,0,200
3843,3,Fem,16,Indígena,Informal,Urbana,0,0
3844,1,Masc,49,Indígena,Informal,Urbana,0,640
3844,5,Fem,35,Indígena,Informal,Urbana,0,640
3845,1,Fem,44,Indígena,Informal,Urbana,0,300
3845,2,Masc,16,Indígena,Informal,Urbana,3,800
3846,1,Masc,50,Indígena,Informal,Urbana,2,0
3846,3,Masc,19,Indígena,Informal,Urbana,2,800
3846,4,Fem,17,Indígena,Informal,Urbana,6,800
3846,7,Masc,32,Indígena,Informal,Urbana,0,800
3847,1,Masc,42,Indígena,Informal,Urbana,3,1200
3847,3,Masc,16,Indígena,Informal,Urbana,4,600
3848,1,Masc,38,Indígena,Informal,Urbana,2,1300
3848,3,Masc,19,Indígena,Informal,Urbana,4,1300
3848,7,Masc,24,Indígena,Informal,Urbana,2,0
3850,1,Masc,42,Indígena,Informal,Urbana,1,1500
3850,2,Fem,33,Indígena,Informal,Urbana,0,0
3772,1,Masc,36,Indígena,Informal,Rural,5,2200
3802,1,Fem,52,Indígena,Informal,Rural,0,0
3802,2,Masc,17,Indígena,Informal,Rural,6,600
3804,1,Masc,47,Indígena,Informal,Rural,2,1000
3804,2,Fem,45,Indígena,Informal,Rural,0,300
3804,3,Masc,17,Indígena,Informal,Rural,4,800
3804,9,Masc,21,Indígena,Informal,Rural,3,1000
3835,1,Masc,41,Indígena,Informal,Rural,0,800
3835,2,Fem,40,Indígena,Informal,Rural,0,0
3835,3,Masc,20,Indígena,Informal,Rural,6,600
3835,7,Masc,75,Indígena,Informal,Rural,0,0
3836,1,Masc,36,Indígena,Informal,Rural,0,2000
3851,1,Fem,43,Indígena,Informal,Rural,0,0
3852,2,Masc,20,Indígena,Informal,Rural,6,0
3852,3,Masc,18,Indígena,Informal,Rural,6,400
3852,4,Masc,17,Indígena,Informal,Rural,6,400
3852,5,Masc,23,Indígena,Informal,Rural,6,300
3852,6,Fem,25,Indígena,Informal,Rural,3,0
3853,1,Masc,26,Indígena,Formal,Rural,6,8250
3855,3,Masc,23,Indígena,Informal,Rural,2,0
3855,4,Masc,27,Indígena,Informal,Rural,1,0
3855,5,Fem,26,Indígena,Informal,Rural,5,0
3856,3,Fem,30,Indígena,Informal,Rural,0,0
3856,5,Masc,20,Indígena,Informal,Rural,4,0
3856,9,Fem,18,Indígena,Informal,Rural,2,0
3856,10,Masc,20,Indígena,Informal,Rural,2,0
3605,1,Masc,25,Indígena,Informal,Urbana,0,600
3632,1,Masc,44,Indígena,Informal,Urbana,0,0
3633,1,Masc,48,Indígena,Informal,Urbana,0,0
3634,1,Fem,55,Indígena,Informal,Urbana,0,0
3635,1,Masc,45,Indígena,Informal,Urbana,0,1800
3641,1,Fem,34,Indígena,Informal,Urbana,6,0
3641,4,Fem,54,Indígena,Informal,Urbana,0,0
3641,5,Masc,19,Indígena,Informal,Urbana,5,0
3667,1,Masc,45,Indígena,Informal,Urbana,6,525
3667,3,Masc,20,Indígena,Informal,Urbana,6,400
3675,1,Masc,28,Indígena,Informal,Urbana,3,600
3681,1,Fem,48,Indígena,Informal,Urbana,0,0
3681,2,Masc,54,Indígena,Informal,Urbana,0,720
3681,3,Masc,23,Indígena,Informal,Urbana,5,2600
3682,2,Masc,42,Indígena,Informal,Urbana,0,840
3692,1,Masc,45,Indígena,Informal,Urbana,0,0
3692,5,Masc,16,Indígena,Informal,Urbana,5,0
3706,1,Masc,35,Indígena,Informal,Urbana,6,700
3707,1,Fem,61,Indígena,Informal,Urbana,0,300
3707,3,Masc,23,Indígena,Informal,Urbana,0,720
3707,4,Fem,21,Indígena,Informal,Urbana,0,600
3708,1,Masc,33,Indígena,Formal,Urbana,5,3000
3708,2,Fem,28,Indígena,Informal,Urbana,5,2000
3724,1,Masc,55,Indígena,Informal,Urbana,3,0
3724,2,Fem,50,Indígena,Informal,Urbana,0,0
3724,3,Fem,19,Indígena,Informal,Urbana,3,0
3724,4,Masc,17,Indígena,Informal,Urbana,5,0
3725,1,Fem,24,Indígena,Informal,Urbana,5,0
3694,1,Masc,41,Indígena,Formal,Rural,6,4700
3694,3,Masc,18,Indígena,Informal,Rural,6,900
3698,1,Masc,59,Indígena,Informal,Rural,1,5460
3698,2,Fem,57,Indígena,Informal,Rural,0,2420
3698,3,Masc,20,Indígena,Informal,Rural,2,1620
3698,4,Fem,20,Indígena,Informal,Rural,6,1860
3713,1,Masc,40,No indígena,Formal,Rural,2,6500
3713,4,Masc,18,No indígena,Informal,Rural,3,1440
3713,5,Masc,17,No indígena,Informal,Rural,1,1440
3726,1,Masc,25,Indígena,Formal,Rural,6,12500
3727,1,Masc,70,Indígena,Informal,Rural,0,1650
3728,1,Masc,44,Indígena,Informal,Rural,2,1050
3728,2,Fem,38,Indígena,Informal,Rural,0,0
3729,2,Fem,27,Indígena,Informal,Rural,0,1650
3729,3,Masc,28,Indígena,Informal,Rural,0,1635
3730,1,Masc,58,No indígena,Informal,Rural,6,4500
3730,4,Fem,28,No indígena,Informal,Rural,3,7000
3731,1,Masc,56,Indígena,Informal,Rural,0,1250
3731,2,Fem,55,Indígena,Informal,Rural,0,1250
3731,4,Fem,16,Indígena,Informal,Rural,0,400
3734,1,Masc,74,No indígena,Formal,Rural,0,6500
3734,4,Masc,23,No indígena,Formal,Rural,6,6500
3735,1,Masc,30,Indígena,Formal,Rural,1,3660
3736,2,Masc,47,Indígena,Formal,Rural,0,1500
3736,3,Fem,44,Indígena,Informal,Rural,0,1200
3702,1,Fem,41,Indígena,Informal,Rural,0,0
3777,1,Masc,48,No indígena,Informal,Rural,3,11900
3778,1,Masc,37,Indígena,Informal,Rural,5,1800
3779,3,Masc,23,Indígena,Informal,Rural,6,0
3780,1,Masc,29,Indígena,Informal,Rural,6,3600
3781,1,Masc,55,No indígena,Informal,Rural,3,720
3781,4,Masc,24,No indígena,Informal,Rural,1,720
3782,2,Masc,36,Indígena,Informal,Rural,0,700
3783,1,Masc,56,Indígena,Informal,Rural,6,0
3783,3,Masc,26,Indígena,Formal,Rural,6,5250
3784,1,Masc,25,Indígena,Informal,Rural,0,900
3785,1,Masc,36,No indígena,Informal,Rural,0,3200
3785,2,Fem,32,No indígena,Formal,Rural,3,4500
3785,3,Masc,17,No indígena,Informal,Rural,2,2000
3786,3,Masc,26,Indígena,Informal,Rural,1,1200
3787,2,Masc,26,Indígena,Informal,Rural,6,1400
3787,5,Masc,21,Indígena,Informal,Rural,0,1400
3638,1,Masc,45,Indígena,Informal,Urbana,0,3000
3638,2,Fem,44,Indígena,Informal,Urbana,0,0
3638,3,Masc,22,Indígena,Informal,Urbana,4,1500
3638,4,Masc,19,Indígena,Informal,Urbana,3,1500
3638,6,Masc,24,Indígena,Informal,Urbana,6,1500
3639,1,Masc,47,Indígena,Informal,Urbana,0,1000
3700,1,Masc,61,Indígena,Informal,Urbana,6,0
3700,3,Masc,31,Indígena,Informal,Urbana,6,8400
3701,1,Masc,30,Indígena,Informal,Urbana,6,0
3701,2,Fem,32,Indígena,Informal,Urbana,3,0
3718,1,Fem,36,Indígena,Informal,Urbana,0,0
3719,1,Masc,30,Indígena,Formal,Urbana,6,14000
3719,2,Fem,31,Indígena,Formal,Urbana,6,12800
3720,1,Fem,40,Indígena,Informal,Urbana,0,0
3720,2,Masc,42,Indígena,Informal,Urbana,0,1680
3720,3,Fem,21,Indígena,Informal,Urbana,6,1200
3722,1,Masc,45,Indígena,Informal,Urbana,6,0
3722,2,Fem,45,Indígena,Informal,Urbana,3,0
3722,3,Masc,19,Indígena,Informal,Urbana,4,0
3722,4,Fem,17,Indígena,Informal,Urbana,5,0
3723,1,Masc,29,Indígena,Formal,Urbana,6,9000
3750,1,Masc,72,Indígena,Informal,Urbana,0,0
3750,3,Fem,26,Indígena,Informal,Urbana,1,800
3750,4,Masc,24,Indígena,Informal,Urbana,3,700
3751,1,Masc,22,Indígena,Informal,Urbana,4,1800
3752,1,Fem,38,Indígena,Informal,Urbana,0,1000
3752,2,Masc,22,Indígena,Informal,Urbana,0,800
3752,5,Masc,25,Indígena,Informal,Urbana,0,800
3752,6,Fem,24,Indígena,Informal,Urbana,0,700
3753,1,Masc,45,Indígena,Formal,Urbana,5,12000
3769,1,Fem,65,Indígena,Informal,Urbana,0,0
3771,1,Fem,45,Indígena,Informal,Urbana,6,2680
3773,1,Masc,50,Indígena,Informal,Urbana,4,2000
3862,1,Masc,53,Indígena,Informal,Rural,0,0
3862,4,Masc,21,Indígena,Informal,Rural,3,0
3862,5,Masc,17,Indígena,Informal,Rural,3,0
3910,1,Masc,54,Indígena,Informal,Rural,6,0
3910,3,Masc,22,Indígena,Informal,Rural,0,0
3910,4,Masc,19,Indígena,Informal,Rural,0,0
3911,1,Masc,43,Indígena,Informal,Rural,0,300
3911,2,Fem,39,Indígena,Informal,Rural,0,300
3911,3,Masc,20,Indígena,Informal,Rural,5,300
3911,4,Fem,17,Indígena,Informal,Rural,2,300
3912,1,Masc,70,Indígena,Informal,Rural,3,0
3913,1,Masc,56,Indígena,Informal,Rural,0,960
3914,1,Masc,28,Indígena,Informal,Rural,0,720
3916,1,Masc,25,Indígena,Informal,Rural,3,0
3917,1,Masc,35,Indígena,Informal,Rural,0,0
3917,3,Masc,17,Indígena,Informal,Rural,6,0
3918,1,Masc,27,Indígena,Informal,Rural,0,0
3918,2,Fem,35,Indígena,Informal,Rural,0,0
3919,1,Masc,52,Indígena,Informal,Rural,2,0
3919,2,Fem,48,Indígena,Informal,Rural,0,0
3919,3,Fem,17,Indígena,Informal,Rural,4,0
3919,6,Masc,25,Indígena,Informal,Rural,6,0
3927,1,Masc,40,Indígena,Informal,Rural,0,1200
3927,3,Masc,19,Indígena,Informal,Rural,5,0
3927,4,Masc,16,Indígena,Informal,Rural,3,0
3738,1,Masc,35,Indígena,Informal,Rural,4,900
3739,1,Masc,38,Indígena,Informal,Rural,2,0
3740,1,Masc,69,Indígena,Informal,Rural,0,0
3741,1,Masc,38,Indígena,Informal,Rural,0,800
3741,3,Fem,18,Indígena,Informal,Rural,0,0
3741,8,Masc,18,Indígena,Informal,Rural,5,800
3741,9,Fem,19,Indígena,Informal,Rural,2,500
3742,1,Masc,35,Indígena,Informal,Rural,3,0
3742,2,Fem,34,Indígena,Informal,Rural,2,0
3743,1,Masc,27,Indígena,Informal,Rural,3,0
3744,1,Masc,60,Indígena,Informal,Rural,0,0
3744,2,Fem,36,Indígena,Informal,Rural,1,0
3744,8,Fem,23,Indígena,Informal,Rural,6,0
3745,1,Masc,64,Indígena,Informal,Rural,0,0
3745,2,Fem,44,No indígena,Informal,Rural,0,0
3746,1,Masc,34,Indígena,Informal,Rural,0,0
3748,1,Masc,61,Indígena,Informal,Rural,0,4800
3749,1,Masc,39,Indígena,Informal,Rural,6,5600
3749,2,Fem,32,Indígena,Informal,Rural,6,5600
3659,1,Masc,35,No indígena,Informal,Rural,3,0
3732,1,Masc,41,No indígena,Informal,Rural,0,1440
3733,1,Masc,66,No indígena,Informal,Rural,0,0
3737,1,Masc,63,No indígena,Informal,Rural,0,0
3756,1,Masc,53,No indígena,Informal,Rural,3,0
3756,2,Fem,43,No indígena,Informal,Rural,1,0
3756,3,Fem,23,No indígena,Informal,Rural,4,70
3756,4,Masc,21,No indígena,Informal,Rural,2,0
3758,1,Masc,55,No indígena,Informal,Rural,0,0
3758,3,Fem,20,No indígena,Informal,Rural,4,0
3759,1,Fem,29,No indígena,Informal,Rural,6,1160
3760,1,Masc,56,No indígena,Informal,Rural,2,0
3760,2,Fem,51,No indígena,Informal,Rural,0,0
3761,1,Masc,54,No indígena,Informal,Rural,0,640
3761,4,Fem,18,No indígena,Informal,Rural,6,0
3762,1,Masc,31,No indígena,Informal,Rural,0,1700
3765,1,Masc,55,No indígena,Informal,Rural,6,1440
3765,2,Fem,48,No indígena,Informal,Rural,3,0
3842,1,Masc,37,Indígena,Informal,Rural,0,0
3849,1,Fem,33,Indígena,Informal,Rural,0,0
3858,1,Masc,29,Indígena,Informal,Rural,2,2900
3859,1,Masc,60,Indígena,Informal,Rural,0,0
